Time (Seconds),Leakage Current (mA),Earth Resistance (Ohms),Continuity Status
348180,1.026441054,53.03264804,1
348185,4.887662476,41.9834951,1
348190,2.649437512,70.04478467,1
348195,4.724194826,64.50419382,1
348200,3.596431934,31.71642474,1
348205,0.296396113,362.3401322,1
348210,2.741077949,1.478639939,1
348215,4.474142381,75.94429632,1
348220,0.353725359,52.07089051,1
348225,4.346964997,58.22670947,1
348230,3.105617332,3.632813371,1
348235,0.318183584,52.93177507,1
348240,1.93063182,62.25428909,0
348245,0.247835912,95.86904768,1
348250,0.108409859,87.3442257,1
348255,4.492483135,50.89977698,1
348260,3.768033674,76.42759258,1
348265,1.518412835,87.91393936,1
348270,0.6571816,10.1370449,1
348275,0.366719652,7.96842536,1
348280,4.594389421,89.09190712,1
348285,3.165228576,58.53998859,1
348290,0.88673855,88.81346528,1
348295,3.439163621,71.16911125,1
348300,4.994564509,8.611684902,1
348305,3.96133436,41.89258699,1
348310,60.34575354,29.94492002,1
348315,4.089465686,40.44907985,1
348320,3.747102741,17.94499593,1
348325,0.534400669,86.08257713,1
348330,4.635913464,58.20488021,1
348335,4.432105915,51.2128811,1
348340,2.993741663,68.53488393,1
348345,2.589931108,85.30131351,1
348350,1.215932743,10.58267121,1
348355,4.188843659,24.76576705,1
348360,2.216243407,18.49576213,1
348365,2.938602787,0.169990248,1
348370,0.933428676,85.71213882,1
348375,1.147731515,57.83030843,1
348380,4.927486489,47.50834779,1
348385,2.520599852,85.13532991,1
348390,4.097140104,69.06492122,1
348395,4.165677012,44.88110287,1
348400,4.90940062,18.56915311,1
348405,4.916229676,49.69115044,1
348410,2.339081549,24.70008539,1
348415,4.75656985,62.92669075,1
348420,1.890726655,84.1800497,1
348425,3.077431722,65.86831117,1
348430,4.126390907,61.33615343,1
348435,4.577554033,79.09493392,1
348440,2.666812199,7.516060185,1
348445,2.147511345,26.04058846,1
348450,3.669738463,437.2664317,1
348455,2.334045085,83.32530775,1
348460,3.391827004,47.65849829,1
348465,4.040672649,96.28204729,1
348470,4.221523612,3.225366244,1
348475,1.346138804,79.26515452,0
348480,2.900144793,16.72279551,1
348485,0.22266789,53.69234757,1
348490,4.009005437,57.07272433,1
348495,0.712966348,76.77732504,1
348500,4.371254052,21.55368418,1
348505,2.093367064,53.43886383,1
348510,0.919614561,75.37716903,1
348515,3.999493081,66.32492834,1
348520,1.081403296,60.60430454,1
348525,2.032631901,87.73088274,1
348530,2.877693361,75.82745514,1
348535,1.864146699,11.66469999,1
348540,0.977240838,32.46247222,1
348545,2.089859601,4.580986309,0
348550,0.806797416,82.93888054,1
348555,3.623861767,69.2024285,1
348560,0.940374325,24.20030455,1
348565,2.463674428,31.11735045,1
348570,2.845853443,51.8044315,1
348575,4.730828003,35.3940674,1
348580,0.483465935,69.77236524,1
348585,4.659230848,32.8215128,1
348590,1.120309151,90.90582026,1
348595,4.220587697,96.95642189,1
348600,0.543426745,38.25673472,1
348605,69.44410439,139.9499986,1
348610,4.057400489,86.90134024,1
348615,0.408460387,96.25167851,1
348620,1.149144113,25.65662021,1
348625,2.787870466,1.440627961,1
348630,2.665502855,96.97712319,1
348635,3.183419094,51.12689238,1
348640,2.371182718,40.06533256,1
348645,3.697405098,60.71438397,1
348650,1.807579458,64.32283513,1
348655,0.9642955,928.4474072,1
348660,0.265519477,27.40975867,1
348665,1.691351503,85.39457235,1
348670,2.19170628,50.95069746,1
348675,3.329436703,59.57355199,1
348680,4.051636096,38.45726949,1
348685,1.276307728,17.07280254,1
348690,2.516692614,14.36064575,1
348695,1.245295974,70.69494476,1
348700,4.760710209,38.64647871,1
348705,3.272979108,69.98828487,1
348710,3.421721764,59.85709471,1
348715,2.702998332,43.08257494,1
348720,1.480965868,84.18810096,1
348725,1.082106417,6.483936218,1
348730,3.317563019,13.87700612,1
348735,4.616365206,17.74653479,1
348740,1.143179115,50.22265439,1
348745,2.901645238,13.45005396,1
348750,2.693692362,83.70013963,1
348755,3.244100173,8.725941524,1
348760,2.980170722,72.92925548,1
348765,1.436693573,93.95771307,1
348770,3.488064289,87.95230917,0
348775,1.436033085,2.29836912,1
348780,3.299669031,58.77389565,1
348785,1.56967343,28.2366276,1
348790,0.503871444,355.0901622,1
348795,0.723394195,29.9235976,1
348800,4.187071612,41.87591486,1
348805,0.694640779,31.05594138,1
348810,1.719514782,81.09146043,1
348815,1.509444582,59.66761624,1
348820,0.383512575,34.29014593,0
348825,3.037645714,68.75148913,1
348830,4.014048807,98.06102303,1
348835,4.962415956,10.74902133,1
348840,4.686557216,6.41215761,1
348845,0.341697947,39.53797453,1
348850,1.361792623,89.36077925,1
348855,2.119379481,395.7292104,1
348860,4.387570302,30.72923623,1
348865,1.864415414,38.00064276,1
348870,2.894530485,71.22753054,1
348875,3.332005688,7.519264757,1
348880,1.559997809,42.00330439,0
348885,2.951508667,67.28641122,1
348890,0.349338976,64.47762398,1
348895,2.452898092,36.24192917,1
348900,1.954825119,39.05852926,1
348905,1.843197527,67.26348739,1
348910,1.250975207,77.9903815,1
348915,4.106897757,21.1404732,1
348920,4.421422722,20.07802438,1
348925,4.451829536,54.80414387,1
348930,2.040924221,60.08410182,1
348935,1.36989036,33.0644063,1
348940,0.582220234,33.76442455,0
348945,3.39479758,38.48100161,1
348950,1.717822049,90.25738027,1
348955,1.455664699,23.50631865,1
348960,1.920046788,52.54258837,1
348965,2.818146025,47.98595595,1
348970,0.893433787,85.88610199,1
348975,4.810553991,49.67798149,1
348980,3.689809063,1.956327126,1
348985,0.329249751,1.607593411,1
348990,1.603260149,13.90968312,1
348995,0.346334942,12.01430894,1
349000,1.224497077,34.20904916,1
349005,1.504295361,48.17950667,1
349010,3.618100667,36.48797155,1
349015,3.621825292,41.15732975,1
349020,0.322094012,67.50678913,1
349025,2.98182547,8.038738389,1
349030,4.808462093,97.12561237,1
349035,3.178988722,50.90364199,1
349040,4.806681896,67.12135154,1
349045,1.964739673,29.52495338,1
349050,2.352913627,37.17817191,1
349055,2.527883909,6.52408566,1
349060,4.627340764,26.63390071,1
349065,1.963377159,14.51390843,1
349070,4.918750201,18.55854175,1
349075,2.761317572,86.55379483,0
349080,1.16879154,29.63677149,1
349085,0.608071438,89.57667468,1
349090,0.947076476,65.8121372,1
349095,0.29248544,38.96907514,1
349100,3.492320241,39.02195005,1
349105,2.632830482,98.4814368,1
349110,3.715827074,901.4696838,1
349115,3.933084396,98.97649571,1
349120,4.663679458,876.1849969,1
349125,0.673291806,18.97436891,1
349130,1.011905896,24.88498057,1
349135,2.786544176,26.38377901,1
349140,0.734669133,0.314924777,1
349145,0.55433646,49.46469588,1
349150,3.365054234,13.10568388,1
349155,3.651086427,87.37874167,0
349160,4.232662415,68.25509447,1
349165,4.587158724,32.4649722,1
349170,2.268247279,54.75436288,1
349175,4.901384257,5.603440973,0
349180,0.285646264,26.78133898,1
349185,4.363625348,85.62065537,1
349190,1.675231705,67.93127595,1
349195,4.61640106,96.60812367,1
349200,1.190761496,92.71527747,1
349205,3.730868907,51.07814705,1
349210,2.184738203,91.32721374,1
349215,1.969177716,28.18013095,1
349220,0.391155311,60.63283944,1
349225,3.558967461,25.73399006,1
349230,0.959228525,27.14684064,1
349235,2.368666524,41.44502886,1
349240,0.792409759,13.52360688,1
349245,3.061941309,79.79466479,1
349250,1.23220005,93.38682643,1
349255,3.012543001,43.05172537,1
349260,4.738417324,53.17020566,1
349265,4.612500652,51.95358209,1
349270,1.08227536,48.63224544,1
349275,0.586009486,55.54576476,1
349280,0.309039401,59.65556035,1
349285,4.159672636,77.69595157,1
349290,1.321607153,79.18024211,1
349295,1.491293085,53.92255291,1
349300,1.208601864,64.8736357,1
349305,4.216411381,20.28969904,1
349310,4.896619777,83.39458553,1
349315,3.80041459,34.04949695,1
349320,4.135531516,56.37529114,1
349325,3.140452257,94.50309679,1
349330,2.690997051,60.71095012,1
349335,3.635732223,39.01463318,1
349340,0.275238106,60.68324196,1
349345,0.400862575,47.12706825,1
349350,3.467640094,82.37296433,1
349355,1.741842826,48.0044612,0
349360,2.495288347,55.58576166,1
349365,3.931763562,218.3385598,0
349370,2.928073751,70.64791175,1
349375,4.045783186,59.09564145,1
349380,2.153860687,64.01791522,1
349385,1.50837443,41.14430623,1
349390,1.250700854,59.5078088,1
349395,56.98626947,27.22025532,1
349400,0.280302959,79.8623403,1
349405,0.360430177,10.5562084,1
349410,1.427894253,93.91565757,1
349415,1.464221712,81.74043105,1
349420,1.970744192,74.95242633,1
349425,2.998925119,71.01529175,1
349430,3.820567722,92.55475372,1
349435,1.068754539,12.82269699,1
349440,3.820316065,4.122695267,1
349445,0.781048686,12.09818767,1
349450,4.944598741,81.23336182,1
349455,1.496665537,23.00473685,1
349460,4.202941572,15.73028198,1
349465,1.033282557,77.2161591,1
349470,4.758149624,50.80899172,1
349475,4.150471248,62.41457007,1
349480,1.861007377,8.137276272,1
349485,2.165211458,58.61058886,1
349490,0.118806168,34.48886622,1
349495,1.332017997,32.82172286,1
349500,1.517552634,39.26376962,1
349505,2.318419625,66.34435645,1
349510,0.781344089,81.20811049,1
349515,2.445957752,20.72864991,1
349520,3.375495579,89.90445563,1
349525,1.919283261,61.70912278,1
349530,1.23775685,34.2021189,1
349535,2.783810786,34.72841126,1
349540,0.242119125,91.70278069,1
349545,1.770103509,75.88320347,1
349550,2.68519219,15.77596662,1
349555,1.745629799,77.07938499,1
349560,1.792613988,70.40649198,1
349565,4.256653647,96.60694259,1
349570,4.676559757,5.795111074,1
349575,4.154223972,87.23440143,1
349580,0.584450505,53.75459081,1
349585,1.519737977,10.85711718,1
349590,3.585342397,62.00498248,0
349595,4.874524696,535.6569911,1
349600,1.287179588,90.1387965,1
349605,4.501231348,4.17758243,1
349610,3.721173437,45.97585082,1
349615,4.918906795,71.65032088,1
349620,0.558568861,58.69489485,1
349625,2.034254166,40.91627216,1
349630,2.442763511,68.15518873,1
349635,3.393204864,41.87285037,1
349640,3.304462978,23.58357068,1
349645,4.541092189,795.3598846,1
349650,4.209498301,92.9800109,1
349655,0.371326078,16.25495846,1
349660,2.484046603,31.62709789,1
349665,2.094600028,53.37687529,1
349670,4.986008474,62.01964975,1
349675,2.193565152,40.91868376,1
349680,3.444833786,48.12230483,1
349685,1.493704222,76.4893365,1
349690,3.111681884,27.67303549,1
349695,1.112502134,2.148963297,1
349700,3.057672613,29.43198916,1
349705,4.354132169,64.13442457,1
349710,0.194265178,51.40157056,1
349715,2.572473407,29.80215295,1
349720,4.913616059,59.35949224,1
349725,0.88038636,1.568234183,1
349730,0.998720407,52.98321479,1
349735,2.407036233,311.8577131,1
349740,4.367866584,94.16237363,1
349745,2.857522086,42.82266004,1
349750,2.592672358,79.84904347,1
349755,0.52510959,17.41133924,1
349760,4.813731471,95.94103966,1
349765,1.800868064,31.41266596,1
349770,1.333855046,88.26919186,1
349775,2.117545329,3.502767886,1
349780,2.129492592,25.47598348,0
349785,2.346812233,958.6766297,1
349790,3.473837189,5.683727869,0
349795,4.352938186,14.9447157,1
349800,0.380833113,897.7799525,1
349805,2.504765967,50.49191092,1
349810,2.128492812,38.74606764,0
349815,0.153312553,34.84981802,1
349820,4.100798309,20.77801812,1
349825,0.611134685,3.049704298,1
349830,0.662265247,80.44405306,1
349835,0.336662248,56.69098527,1
349840,1.082066006,31.56455619,1
349845,0.96639978,71.80367868,1
349850,1.804542597,9.136914261,1
349855,3.330424932,33.11516045,1
349860,0.366041715,92.83355327,1
349865,4.315351225,85.92074338,1
349870,1.700235215,37.7638035,1
349875,3.072375922,43.46520868,1
349880,0.15882505,27.70994622,1
349885,1.892458784,99.91324084,1
349890,0.110049468,82.11065796,1
349895,0.910745541,57.01678206,1
349900,2.294467109,96.73344005,1
349905,2.721928368,75.42915496,1
349910,0.849350139,94.09007068,1
349915,3.75155976,73.01159825,1
349920,1.026117961,7.609173382,1
349925,0.667640952,10.7550024,1
349930,1.733780113,25.06573772,1
349935,2.802000452,328.1552029,1
349940,4.9456189,6.448294971,1
349945,2.151707075,57.70862969,1
349950,2.187382444,77.28598822,1
349955,0.390734004,6.543108311,1
349960,45.91414806,26.28537601,1
349965,0.990736709,60.54735679,1
349970,3.749537466,42.66286936,1
349975,4.562022701,83.42864685,1
349980,3.864281734,796.6770031,1
349985,3.24802176,11.37926106,1
349990,3.059189848,94.20154186,1
349995,2.322801173,15.31413345,1
350000,0.808259206,82.34996364,1
350005,3.916309185,34.42364502,1
350010,2.438879125,42.56344348,1
350015,3.165664533,29.16537152,1
350020,1.932674622,50.15631867,0
350025,1.083541326,76.22912294,1
350030,4.051891473,80.57877786,1
350035,1.777759047,40.69900831,1
350040,4.346732142,16.94951327,1
350045,4.832052022,64.67585326,1
350050,4.166943783,38.32945149,1
350055,0.727876422,98.27368694,1
350060,4.289553544,8.014752924,1
350065,2.644853345,13.12576952,1
350070,1.282916844,27.61751003,1
350075,0.556464565,67.82079585,1
350080,1.464698212,9.687198248,1
350085,0.773392703,46.90122687,1
350090,0.225658453,2.677326186,1
350095,4.940045311,4.688811128,1
350100,4.174557017,17.38107651,1
350105,3.720851389,82.80192056,1
350110,1.045767479,35.54459941,1
350115,0.235908551,27.65789504,1
350120,2.477499025,36.8515374,1
350125,3.734302707,48.55899108,1
350130,4.81790308,17.48264594,1
350135,4.235030074,1.907038622,1
350140,4.478161544,83.95649742,1
350145,1.269447464,53.51987994,0
350150,0.861097486,30.08949503,1
350155,1.314130673,63.3615409,1
350160,0.779039419,867.917337,1
350165,4.012570736,30.36717775,1
350170,4.524910999,2.385521712,1
350175,1.605975929,79.324668,1
350180,4.396938296,83.49720713,1
350185,0.369672383,2.034058884,1
350190,3.419047044,38.92729738,1
350195,2.684716728,29.55639535,0
350200,1.456042149,77.52268365,1
350205,3.864185367,112.5883025,1
350210,1.139031679,13.90052799,1
350215,2.139132488,30.54906488,1
350220,3.578310747,90.23327366,0
350225,1.757322008,64.80723537,1
350230,4.291264909,88.11763348,1
350235,4.340592352,95.46732027,1
350240,1.092399057,27.17557536,1
350245,2.257910944,90.67850678,1
350250,2.216861952,8.231323478,1
350255,2.109221163,56.00394382,1
350260,2.559663477,89.67977305,1
350265,0.464394939,47.41092601,1
350270,4.363244977,62.21355987,1
350275,1.520582414,4.907863576,1
350280,0.108880728,87.32152746,1
350285,3.45700927,81.3528681,1
350290,3.28731321,79.53152997,1
350295,4.917494845,58.63830414,1
350300,3.624311351,84.52966308,1
350305,1.73025993,56.42550706,1
350310,4.767826004,64.62036629,1
350315,1.890194416,2.862263919,1
350320,4.124098961,18.18185598,1
350325,1.744802939,20.60804476,1
350330,0.338670736,62.51733655,1
350335,3.695545819,36.39274066,1
350340,1.816033561,93.15386571,1
350345,1.760549725,91.04423393,1
350350,3.607672972,10.60734442,1
350355,1.677985519,18.31975641,1
350360,0.678262251,69.63913023,1
350365,2.082100234,39.91529484,1
350370,4.136835794,80.27634631,1
350375,0.738001991,26.15939988,1
350380,2.816955801,76.68589188,1
350385,0.74807054,45.40371793,1
350390,0.340995957,55.81402719,1
350395,1.955677895,36.36357946,1
350400,3.32362825,31.69436383,1
350405,1.447437933,45.27066327,1
350410,2.284082624,6.825031553,1
350415,2.507521531,43.09648922,1
350420,4.222322379,281.4690343,1
350425,4.112998121,87.42001044,1
350430,0.111501328,31.35067247,1
350435,2.128203072,387.6222199,1
350440,3.314846057,12.983421,0
350445,4.276741236,39.39623112,1
350450,0.339599138,31.30716023,1
350455,3.17841676,56.98502333,1
350460,4.225895538,40.48289217,1
350465,1.349872501,16.27848676,1
350470,1.105756024,77.00109121,1
350475,2.392461999,85.04470791,1
350480,4.816639951,99.97528113,1
350485,3.495143333,53.22374331,1
350490,2.179976728,32.79684525,1
350495,0.20222772,90.94483871,1
350500,2.827956731,86.94330869,1
350505,1.809061209,53.30341004,1
350510,1.009996847,81.79467917,1
350515,2.550725701,32.23803977,1
350520,1.772774906,28.41610116,1
350525,0.289750946,87.0153914,1
350530,3.654979499,98.76831952,1
350535,3.689656308,93.9711789,1
350540,3.132274104,29.90641258,1
350545,4.220021202,22.22651218,1
350550,1.095589565,16.96759517,1
350555,1.502387603,73.84815978,0
350560,2.347413336,47.74432987,1
350565,0.394858402,22.80374123,1
350570,4.429374322,95.10891162,1
350575,2.504080179,65.59965026,1
350580,1.690849887,46.42371021,0
350585,2.442020892,19.31611671,1
350590,1.693136127,91.06002282,1
350595,1.50269076,31.63212977,1
350600,2.295290352,11.20911531,1
350605,2.461332895,55.23030168,1
350610,2.223392428,83.8371815,1
350615,2.784861671,36.0417671,1
350620,3.938557111,79.22194203,1
350625,0.380614139,2.887818023,1
350630,4.076441564,37.06232776,1
350635,1.219818523,60.52920392,1
350640,1.335255291,77.40793942,1
350645,3.037385796,5.25802359,1
350650,4.880789384,10.26475953,1
350655,0.185256734,28.76245002,1
350660,3.398354589,22.84729928,1
350665,3.514796309,59.38876264,1
350670,2.9108938,15.73491501,1
350675,0.147481561,68.60056431,1
350680,3.071123804,941.801611,1
350685,0.663604414,91.38545729,1
350690,0.482531677,93.69502086,1
350695,3.510701766,464.8134222,1
350700,3.531149323,32.48055221,1
350705,4.460568154,55.69981951,1
350710,0.116564298,52.77952932,1
350715,1.955923285,98.66686239,1
350720,0.160132795,10.65804031,1
350725,1.886846476,6.365893594,1
350730,2.509123898,55.71139329,1
350735,2.695672892,75.15945241,1
350740,1.844070296,627.4068694,1
350745,3.653976704,49.31486533,1
350750,2.136415121,84.70319518,1
350755,2.633920057,51.11398373,1
350760,4.020429245,5.329421217,1
350765,0.954083555,40.16773913,1
350770,1.67238664,89.2882383,1
350775,2.655005043,91.90835721,1
350780,3.861329302,85.68733255,1
350785,2.184241595,26.15180401,1
350790,0.456557184,46.60635179,1
350795,4.945269606,47.31949461,1
350800,3.568762541,94.18086578,1
350805,3.641402166,35.32002586,1
350810,2.379014066,23.31048374,1
350815,2.780496279,26.0136867,1
350820,4.970837375,79.74610842,1
350825,3.016066948,7.910843682,1
350830,1.172754384,2.555532895,1
350835,4.825460725,37.29992581,1
350840,2.735037144,22.81176334,1
350845,0.201299409,72.95312734,1
350850,2.909422242,11.42200094,0
350855,0.445330455,17.20835734,1
350860,2.685182721,40.36918245,1
350865,4.144125251,3.176604692,1
350870,2.740445219,89.94127205,1
350875,1.929921336,69.46600678,1
350880,4.424787779,64.85804318,1
350885,4.645191382,8.490705652,1
350890,1.802705814,25.44964943,1
350895,2.544858841,76.04079079,1
350900,4.916319251,59.74439962,1
350905,0.972694145,67.90716479,1
350910,1.560950856,42.81613811,1
350915,2.199270033,72.39683587,1
350920,0.594352657,238.2414245,1
350925,1.433008586,0.244486213,1
350930,2.768974566,27.64621578,1
350935,1.219640496,98.98645282,1
350940,3.462796428,78.09930564,0
350945,1.803590262,44.37410905,1
350950,0.539995188,56.86491826,1
350955,3.846211822,614.8612019,1
350960,2.88033989,798.9047089,1
350965,4.141859485,98.86413544,1
350970,1.864742924,34.4030947,1
350975,0.194959233,32.26561045,1
350980,0.32877362,41.45560239,1
350985,3.997704127,49.65518323,1
350990,2.112141939,55.16814852,1
350995,4.884289956,98.03073484,1
351000,4.16851102,94.19645239,1
351005,0.178997225,57.29282045,1
351010,4.36290298,62.66892244,1
351015,1.143044252,578.4788104,1
351020,2.482698154,29.77186856,1
351025,59.37553751,71.92287055,1
351030,0.392633891,61.4710354,1
351035,0.715761667,20.92810083,1
351040,2.172932267,51.50379586,1
351045,3.248842295,28.59952186,1
351050,1.395643189,71.9162414,1
351055,2.679364733,43.70443485,1
351060,1.957763355,91.94480782,1
351065,3.188781178,79.72967608,1
351070,2.179742776,51.61002953,1
351075,4.27300219,46.5008592,1
351080,4.920345936,89.24669724,1
351085,4.573953979,47.01367401,1
351090,0.926160754,30.33315735,1
351095,2.340170625,9.543061681,1
351100,2.348206831,23.1719524,1
351105,4.21828532,30.98291636,0
351110,1.850227687,58.17641091,1
351115,2.79304916,17.6500009,0
351120,3.085467116,49.12666415,1
351125,0.646451849,70.20364573,1
351130,2.83400954,79.61669654,1
351135,1.309523293,7.205595896,1
351140,1.112422714,5.16626169,1
351145,1.326546343,74.53645069,1
351150,0.586824793,9.755378491,1
351155,0.441678228,94.66377891,1
351160,3.26964521,94.93929401,1
351165,4.710796433,31.09039776,1
351170,3.471198144,32.80550684,0
351175,1.628092482,81.92244232,1
351180,1.741728315,1.775223035,1
351185,2.752807096,81.8717187,1
351190,4.344879194,30.45025169,1
351195,1.092076297,15.69655102,1
351200,2.395705673,96.71320689,1
351205,2.54483894,28.6660442,1
351210,4.662995749,53.35754775,1
351215,2.727149103,90.51892811,1
351220,3.926207499,60.43748904,1
351225,0.530225782,25.6436848,1
351230,1.701925703,0.442358065,1
351235,3.095974921,5.577394165,1
351240,3.420425866,65.73781956,1
351245,4.437539538,25.48436523,0
351250,2.99307635,40.35764279,0
351255,1.518938132,85.9539405,1
351260,2.74156667,58.97117226,1
351265,3.586497046,58.61448984,1
351270,3.943291508,88.3794649,1
351275,4.728462926,35.03948958,1
351280,1.034687949,1.811804466,1
351285,3.338631288,17.28654007,1
351290,1.081512902,48.42001617,1
351295,1.657574412,64.65771567,1
351300,0.799546045,30.8241432,1
351305,3.887669345,32.44169227,0
351310,4.57859765,10.51944131,1
351315,0.246651131,84.38504595,1
351320,4.086189371,31.38941221,1
351325,1.284601377,888.5057069,1
351330,2.486149126,7.038116301,1
351335,3.76627398,31.17179868,1
351340,2.583586178,20.42384392,1
351345,1.233124505,87.19358421,1
351350,4.540211935,38.95966141,1
351355,3.00855495,96.87323462,1
351360,4.663152358,18.93805876,1
351365,4.248542556,16.91317322,1
351370,4.395279449,87.10963268,1
351375,1.872392401,92.70777917,1
351380,4.93784414,70.28756444,1
351385,4.276732872,12.76065365,1
351390,1.754274258,81.74404254,1
351395,4.492435252,6.164077811,1
351400,3.800934869,59.84620319,1
351405,3.653171426,85.55170932,1
351410,0.130506569,97.09376996,1
351415,0.210582797,71.6585804,1
351420,3.504483416,60.87188163,1
351425,1.46554937,25.59078159,1
351430,0.386739901,931.8778932,1
351435,1.501160198,35.24493891,1
351440,4.205756425,23.31914506,1
351445,2.405997806,33.8044687,1
351450,3.116338367,50.67699151,1
351455,4.02247653,72.20779167,1
351460,1.684534912,66.71445872,1
351465,0.15461495,32.09963732,1
351470,1.68427332,51.52927433,1
351475,4.78772411,57.78262099,1
351480,2.46319643,11.563278,1
351485,2.892057259,44.61608853,1
351490,3.826103863,64.65383865,1
351495,0.663173555,73.2121565,1
351500,3.696286237,13.28111471,1
351505,1.558996788,94.43441531,1
351510,2.001991328,77.74155943,1
351515,1.420500334,32.81358525,1
351520,0.852373176,434.2356848,1
351525,1.871160732,46.01725475,1
351530,0.563730849,73.83533419,1
351535,4.239412493,86.83370264,1
351540,1.599137124,0.235267934,1
351545,3.30272486,94.77553537,1
351550,1.553808222,226.6904914,1
351555,1.132449805,21.47499687,1
351560,3.596919782,375.0155393,1
351565,3.157618721,40.21067885,1
351570,1.168714163,67.07656468,0
351575,3.099271127,33.98712221,1
351580,0.124508221,16.47284943,1
351585,0.966881572,34.0106127,1
351590,3.665994494,97.46202923,0
351595,2.109738266,89.61811847,1
351600,1.097781546,504.1381091,1
351605,2.578990247,57.01749139,1
351610,2.379563305,27.31856908,1
351615,3.206287833,703.4095953,1
351620,0.455437768,25.78303352,1
351625,4.11481319,7.919490171,1
351630,0.385556217,6.942790043,1
351635,2.323890845,34.03260788,1
351640,3.581317816,94.09666948,1
351645,1.78957407,58.97596846,1
351650,4.559580797,67.48610516,1
351655,3.800636096,845.1841852,1
351660,2.187635518,63.02541932,1
351665,1.000749329,36.09484218,1
351670,0.312850652,82.57805523,1
351675,4.028155204,29.80033684,1
351680,1.051943805,198.1185648,1
351685,1.421403454,41.99077889,1
351690,0.150853979,22.0446081,1
351695,0.189311736,92.80126062,1
351700,1.229050327,3.617647898,1
351705,4.377055583,20.14904,1
351710,3.926032937,44.54432866,1
351715,3.872378264,492.1489554,1
351720,4.152470394,92.53281637,1
351725,1.014406488,5.41201456,1
351730,4.897419918,30.79409821,1
351735,1.237743898,36.3744803,1
351740,0.83465627,34.56212296,1
351745,1.543758999,78.41760782,1
351750,2.699221377,24.09870001,1
351755,0.70971004,43.80485433,1
351760,3.719243015,12.84334073,1
351765,1.920480776,74.55331826,1
351770,2.885241025,16.85867372,1
351775,3.697756516,43.22155835,1
351780,4.519279363,64.30367878,1
351785,4.114800137,62.72229621,1
351790,2.733596505,67.99256444,1
351795,4.956747188,93.87372825,1
351800,2.695722021,74.60571229,1
351805,2.726263575,61.96766574,1
351810,0.876592156,45.61835296,1
351815,0.828730627,47.68303096,1
351820,0.926635519,49.25994996,1
351825,2.999924669,51.04149201,1
351830,2.134342376,68.71261933,1
351835,1.990834058,8.617538726,1
351840,0.725035633,15.08517854,1
351845,1.967342038,84.57301982,1
351850,1.952150375,46.57489244,1
351855,3.141990445,92.93845695,1
351860,2.003207526,67.90900855,1
351865,2.151933869,11.0930433,1
351870,92.27041852,63.06730735,1
351875,0.744369168,37.13318518,1
351880,1.570053339,8.341347499,1
351885,0.309550168,54.90957947,1
351890,1.098178847,63.60491306,1
351895,1.69226702,2.569260745,1
351900,0.81366683,67.98735393,1
351905,3.358351311,47.15868372,1
351910,1.475748638,28.74987766,1
351915,3.116085111,46.8265877,1
351920,3.2550395,67.15613002,1
351925,2.291712564,12.42723095,1
351930,2.300621572,60.70259341,1
351935,2.949169986,73.48163235,1
351940,1.386036126,32.34524921,1
351945,0.204100339,992.1981579,1
351950,3.26062053,7.479307019,1
351955,3.081774381,86.17280404,1
351960,2.434267216,36.55662778,1
351965,4.391251491,44.67609931,1
351970,2.59226168,455.6080374,1
351975,1.587123852,71.85540125,1
351980,3.596309023,88.66652157,1
351985,4.81577725,65.34178722,1
351990,3.71070655,36.08480446,1
351995,4.553354632,9.186119959,1
352000,0.652299964,31.60040581,1
352005,0.692833027,13.92025782,1
352010,0.857567961,10.82684899,1
352015,3.54398674,72.90353222,1
352020,2.009564608,0.768372747,1
352025,2.440784533,37.69017082,1
352030,1.383408565,77.97273621,1
352035,3.706918453,87.88409686,1
352040,4.242205115,62.85491788,1
352045,0.885049262,55.5040623,1
352050,1.04439722,44.47321774,1
352055,1.763063756,87.03074039,1
352060,1.472816315,64.50665265,1
352065,2.7045293,9.636730881,1
352070,3.787638136,37.39751564,1
352075,3.987041103,43.61071463,1
352080,1.12140347,14.30646197,1
352085,0.960351085,2.762416185,1
352090,1.88210195,7.581470336,1
352095,0.823847418,78.75668175,1
352100,0.549805622,99.54841955,1
352105,1.28864962,27.65788679,1
352110,2.030324507,206.8050769,1
352115,2.980424162,73.58808652,1
352120,3.644066118,68.4999405,1
352125,1.191776381,83.52761795,1
352130,4.111452635,90.17502129,1
352135,71.78185553,64.52050395,1
352140,2.275825384,21.08226273,1
352145,3.202075075,763.8510815,1
352150,1.527193735,98.91018729,1
352155,3.45009054,63.57863931,1
352160,4.348562029,55.24102863,1
352165,0.53789497,38.14553964,1
352170,2.611546068,61.36930097,1
352175,0.191975465,71.90007992,1
352180,1.469914002,82.06886899,1
352185,0.771007363,42.43507167,1
352190,3.158947524,5.784600863,1
352195,1.318549969,79.88133896,1
352200,1.483751032,4.780791818,1
352205,1.107588431,287.3861118,1
352210,1.294632274,36.88837629,1
352215,1.203040055,63.82938475,1
352220,3.519569472,27.35231475,0
352225,4.783470959,45.21402595,1
352230,2.502133982,65.29853628,1
352235,3.041900199,33.65510363,1
352240,4.108720103,30.37796013,1
352245,2.432920124,91.40313489,1
352250,1.579919402,20.39827566,1
352255,4.759776625,34.44245415,1
352260,4.540167107,72.02332003,1
352265,1.179762838,89.70767763,1
352270,3.545074591,64.12364267,1
352275,3.270983729,428.6368047,1
352280,3.283200963,11.6992206,1
